dominant_freq,peak_freq,total_power,avg_power,spectral_centroid,spectral_bandwidth,spectral_flatness,spectral_slope,spectral_roll_off
0.0078125,0.0078125,0.0,0.0,1.0,0.0,0.9999999999998002,0.0,0.0078125
0.2890625,0.2890625,114730544.00000001,896332.3750000001,-0.008141582389794334,0.333504906825135,0.7297605267984433,-38.15380534607038,-0.2578125
0.1171875,0.1171875,359422565.08000004,2807988.7896875003,-0.004239908597711218,0.2794239759987997,0.7782385293447363,-5.028154839671247,-0.1640625
0.140625,0.140625,570339412.48,4455776.66,-0.0013059338637955084,0.24783396080826386,0.7636748581679592,53.19158629430793,-0.125
0.140625,0.140625,730268499.51,5705222.652421875,-0.002272231830664499,0.23199493687920297,0.7175009197548097,36.244952200329486,-0.1171875
0.0546875,0.0546875,878662020.5500003,6864547.035546877,-0.002205058564571734,0.2223024709487307,0.6980962349560796,43.105142170018986,-0.1015625
0.0546875,0.0546875,936166213.0800002,7313798.539687501,-0.0016272401262060958,0.21594685507064001,0.7320009357632725,58.236114572517224,-0.0859375
-0.0546875,-0.0546875,1003235121.2399999,7837774.384687499,-0.0002082920014929658,0.22104632216678335,0.7053762797435701,91.97412554494328,-0.0859375
0.0546875,0.0546875,1062237569.9200002,8298731.0150000015,-0.001108109762693879,0.21183404136266604,0.6998226630113958,69.84225013894387,-0.078125
-0.0546875,-0.0546875,1180866232.2299998,9225517.439296873,-6.766471300182858e-05,0.21289036946880258,0.675162066184302,98.38060362268246,-0.078125
0.0546875,0.0546875,1300829188.3899999,10162728.034296874,-0.00012993218611335945,0.198591600752537,0.6240687209813758,103.15329794448611,-0.0625
0.046875,0.046875,1269327515.3500001,9916621.213671876,-0.000567259758342623,0.20967820384883526,0.6817724907356142,91.97979814996064,-0.0703125
0.0703125,0.0703125,1176812082.79,9193844.396796875,-0.0013337818597484495,0.20559146074081955,0.684950136087061,68.26412440174575,-0.0625
-0.0703125,-0.0703125,1308754581.5100002,10224645.168046877,-0.00044057883435565435,0.20847675841051247,0.6580784009357575,95.94466838912814,-0.0703125
0.0703125,0.0703125,1322226935.68,10329897.935,-0.0017313755275526752,0.20732690063670425,0.6658231064046367,57.962959207275325,-0.0703125
0.0703125,0.0703125,1425922796.7599998,11140021.849687498,-0.002404495606299275,0.2115328812531555,0.6402217762082294,40.980368876974495,-0.0625
0.0390625,0.0390625,1567620082.8700006,12247031.89742188,-0.0013453988256060458,0.1999629217428498,0.6292212618419558,76.43879299936961,-0.0625
0.0390625,0.0390625,1470447736.3899999,11487872.940546874,-0.00471130759649495,0.2037348954875178,0.6614928960931592,-22.19084209938984,-0.0625
-0.0390625,-0.0390625,1425101517.7199996,11133605.607187496,-0.00012047006049783765,0.1943730110197635,0.6213418234674835,111.08628779110698,-0.0546875
0.03125,0.03125,1673547284.4799998,13074588.159999998,-0.0018866566130822987,0.20381922920940204,0.6779691299614815,62.4079491609495,-0.0546875
0.09375,0.09375,1511855824.1500003,11811373.626171878,-0.0012547492662962909,0.20392658377857809,0.640970219373232,79.11598629928696,-0.0546875
0.03125,0.03125,1383641578.79,10809699.834296875,-0.0027312225251594135,0.19867851752971305,0.6342569600257661,34.22457457703378,-0.0546875
0.0390625,0.0390625,1558879669.67,12178747.419296876,-0.0006849665039647389,0.19739458103125307,0.6652423938801132,97.46082596173724,-0.0625
0.0390625,0.0390625,1639371801.67,12807592.200546876,-0.0002973714390229744,0.1940292602220796,0.642197425449512,106.89072416189299,-0.0546875
0.015625,0.015625,1556032107.3600001,12156500.838750001,-0.0010089035773685102,0.19110638793861134,0.6148643603236618,85.98493616219062,-0.0546875
0.0234375,0.0234375,1385258844.7899997,10822334.724921873,-0.0021336968759303326,0.21304661240888198,0.6822758734108179,52.127056228550416,-0.0546875
-0.0234375,-0.0234375,1255638230.23,9809673.673671875,-0.0020425877055235873,0.2047472852074521,0.6723613375897461,51.08164963049288,-0.0546875
0.0234375,0.0234375,1389563654.6300004,10855966.051796878,-0.0018546695431059183,0.19712112888466193,0.6244972873063845,56.10087443054207,-0.046875
0.0234375,0.0234375,1557518462.0399992,12168112.984687494,-0.0016469368252925577,0.20123924394315054,0.6629408663694877,62.96766043179423,-0.0390625
-0.0234375,-0.0234375,1529823528.8,11951746.31875,-0.001863229081233143,0.20388862104952749,0.6567606050789003,56.28666633059226,-0.0390625
0.0234375,0.0234375,1475941541.75,11530793.294921875,-0.0006263173287870186,0.19379982108087937,0.6273375193856807,86.30700580468171,-0.0390625
0.0234375,0.0234375,1135936760.7099998,8874505.943046873,-0.00034240370979866615,0.19771170367040142,0.6025721913212839,83.90839422248726,-0.0546875
0.0234375,0.0234375,1034129899.1600001,8079139.837187501,-0.0016929225031303305,0.20537994867788104,0.644227850077313,53.850457386287474,-0.0546875
0.03125,0.03125,963811286.9500002,7529775.679296876,-0.0021435356979939224,0.21013870216647193,0.690175789461085,41.72853585385797,-0.0625
0.03125,0.03125,926159880.07,7235624.063046875,-0.0010084586578419361,0.21116043576831792,0.7047408403763292,67.3993595089109,-0.0703125
-0.03125,-0.03125,1240037707.1600003,9687794.587187503,-0.0013913469179918955,0.2021510794728587,0.6013379357859376,62.42313810542133,-0.0390625
-0.0234375,-0.0234375,1440870177.12,11256798.25875,-0.0012120507498983536,0.19711601847759905,0.6499677618135807,72.04591106860472,-0.046875
0.0234375,0.0234375,1322913470.15,10335261.485546876,-0.0008437516079964198,0.20696350173677186,0.6930805513317384,84.19322439795175,-0.0546875
0.0234375,0.0234375,1349865221.3999996,10545822.042187497,-0.0005159379790914652,0.2020243778921773,0.7027846559763671,95.55132794582511,-0.0546875
0.03125,0.03125,1177410470.6299999,9198519.301796874,-0.001232366474397321,0.20440885677333842,0.6884551509325079,72.76824306706918,-0.0546875
