dominant_freq,peak_freq,total_power,avg_power,spectral_centroid,spectral_bandwidth,spectral_flatness,spectral_slope,spectral_roll_off
0.0078125,0.0078125,0.0,0.0,1.0,0.0,0.9999999999998002,0.0,0.0078125
-0.2890625,-0.2890625,114201161.56000002,892196.5746875001,-0.008214401817118796,0.33354720460417564,0.727754492603307,-38.695083280438766,-0.2578125
-0.1171875,-0.1171875,357604755.04,2793787.14875,-0.004106367658986134,0.2791656716042704,0.7883278736025198,-2.817345053322229,-0.1640625
0.140625,0.140625,569342033.5600001,4447984.6371875005,-0.0011072161727414438,0.2479646929183655,0.7596112823421975,57.43656943815031,-0.125
0.140625,0.140625,719191446.8699999,5618683.178671874,-0.0021434831809420338,0.2316089444872655,0.7245278610763476,39.14197343440257,-0.1171875
-0.0546875,-0.0546875,889513647.5899998,6949325.371796873,-0.0021237104933267857,0.22150343670300765,0.7240066311483828,45.6496472428004,-0.09375
0.0546875,0.0546875,959017085.19,7492320.978046875,-0.0017015630644641284,0.21497452929955196,0.712185248523279,56.123621559805734,-0.0859375
0.0546875,0.0546875,1038871970.6300001,8116187.270546876,-0.00024031421161979164,0.21777713391964548,0.6716029068562167,92.08593889468015,-0.078125
0.0546875,0.0546875,1080295527.75,8439808.810546875,-0.00010446142097646173,0.20599478987628556,0.66003640588349,93.73384137883761,-0.078125
0.0546875,0.0546875,1198089291.4800003,9360072.589687502,-0.0005733764637438841,0.21352568290677199,0.6923908231083589,85.3058364999978,-0.078125
0.0546875,0.0546875,1311295243.1100001,10244494.086796876,-0.0006732531115724475,0.19800976874471116,0.6558541339673728,86.78750886530646,-0.0546875
0.046875,0.046875,1366815547.7999997,10678246.467187498,-0.0010776743480438603,0.206108610075744,0.6900274525301408,79.10479358318365,-0.0625
0.0703125,0.0703125,1235725434.6299999,9654104.958046874,-0.0008165684535582375,0.20377442360241274,0.6523438443520565,83.13868313115412,-0.0546875
0.0703125,0.0703125,1375467275.2700002,10745838.088046877,-0.0004534124847936764,0.2068824231608883,0.676639614807751,96.99268930070683,-0.0703125
0.0703125,0.0703125,1399702856.1499999,10935178.563671874,-0.001003772663316792,0.2073757900234479,0.6463040087746542,78.56215048394765,-0.0625
-0.0390625,-0.0390625,1529603084.0699997,11950024.094296873,-0.0011345451728619154,0.2044250310241854,0.6173156850171684,75.71776760256712,-0.0546875
0.0390625,0.0390625,1670440013.0299997,13050312.601796873,-0.001208862451579518,0.19420060959192184,0.6062824176931644,81.89475927971287,-0.0546875
0.0390625,0.0390625,1537691371.5900002,12013213.840546876,-0.004534989917518989,0.20223687480441727,0.6426933970392237,-17.349071095579006,-0.0546875
0.0390625,0.0390625,1503924059.16,11749406.7121875,-0.0007066906430092753,0.19597159863513147,0.6184706909024711,95.31231685199143,-0.0546875
-0.03125,-0.03125,1802759221.7600005,14084056.420000004,-0.0024419362705809743,0.1990541337395987,0.6687207334954189,46.822709357042946,-0.0546875
0.0390625,0.0390625,1699137596.0000005,13274512.468750004,-0.0009892092761573576,0.2006907477216566,0.6441503641447286,90.2982618035299,-0.0546875
0.0390625,0.0390625,1621897791.8400002,12671076.498750001,-0.0022457005965755682,0.19676459929342943,0.6179067070736415,50.14049146522543,-0.0546875
-0.0390625,-0.0390625,1732891713.8300006,13538216.51429688,-0.001114670003942405,0.19686764141041477,0.655116614350898,87.06251768685435,-0.046875
-0.0390625,-0.0390625,1813424991.6399996,14167382.747187497,-0.0008792694043707019,0.19107040819166654,0.5824932067175916,91.6510894991057,-0.046875
-0.015625,-0.015625,1717072049.24,13414625.3846875,-0.0001669218100086717,0.18465606632569925,0.5855443523408238,113.07792924016924,-0.046875
-0.015625,-0.015625,1647216049.6699996,12868875.388046872,-0.0018279932533303077,0.20476916567501038,0.654497673215477,64.74464407404773,-0.046875
0.015625,0.015625,1444507573.19,11285215.415546875,-0.001571161048861755,0.1990178220418831,0.647315614450693,68.33678680198241,-0.046875
0.0234375,0.0234375,1562519841.1100006,12207186.25867188,-0.0013272093081517977,0.192181163546743,0.6509493054728743,76.5000552517765,-0.0390625
0.0234375,0.0234375,1438163636.7100005,11235653.411796879,-0.0018432506258742388,0.20344491782512775,0.6900349714909213,60.53863427420769,-0.046875
0.0234375,0.0234375,1453645298.3899996,11356603.893671872,-0.0020436191408220892,0.21156562274021276,0.6946866588745159,53.7121581375283,-0.046875
0.0234375,0.0234375,1585799987.04,12389062.39875,-0.0017826472197257199,0.20006985351824638,0.6296142137978825,60.33523733398573,-0.046875
-0.0234375,-0.0234375,1658870550.87,12959926.178671874,-0.0013687694577515265,0.1967745668332971,0.6377729704122056,73.59413683881172,-0.0390625
0.0234375,0.0234375,1498844646.24,11709723.79875,-0.0010392622861984649,0.1954059877833585,0.6477644377217993,75.91543911423383,-0.03125
0.0234375,0.0234375,1208214649.24,9439176.9471875,-0.0028786741582944,0.20570207478371166,0.6736977715407304,25.886210014955385,-0.0390625
0.0078125,0.0078125,872083623.5200002,6813153.308750002,-0.0012752775867029757,0.2155955589263661,0.7085296658840385,63.108440614659,-0.0625
0.0546875,0.0546875,821489846.8799998,6417889.428749998,-0.0013579721849245727,0.22202691957286527,0.7442313852731708,61.145595504924216,-0.0703125
0.0234375,0.0234375,869485241.4399998,6792853.448749999,-0.0003121805666895149,0.21042212700810392,0.6771605527886738,85.5662330141715,-0.0625
0.0234375,0.0234375,1110089597.5900002,8672574.981171876,-0.0012496458136202402,0.20591235278808498,0.7107306869745058,70.15433212121275,-0.0546875
0.0234375,0.0234375,1368071715.1599998,10688060.274687499,-0.0008951403126539677,0.1950020714860108,0.6577727150278359,83.53727098347626,-0.046875
0.0234375,0.0234375,1135164208.0000002,8868470.375000002,-0.0012476143213718586,0.2073609851151378,0.701578547050115,71.58482630268318,-0.0546875
0.0234375,0.0234375,1010421455.2,7893917.61875,-0.0008205243645060572,0.20945439144426162,0.6614747087190868,80.4429508677689,-0.0703125
0.078125,0.078125,994257977.6700001,7767640.450546876,-0.0008679588489022107,0.21320237445583315,0.7220930045196431,80.24319055298905,-0.078125
-0.078125,-0.078125,1088674021.7599998,8505265.794999998,-0.0019185616826521536,0.21620654957709273,0.7223215926114195,53.155475074100785,-0.078125
-0.0234375,-0.0234375,1105825247.9899998,8639259.749921873,-0.0014761267479443346,0.2171098538407814,0.6808453048651254,61.05949735296086,-0.078125
0.0234375,0.0234375,1100401826.87,8596889.272421874,-0.0015038749246931383,0.21658651301396636,0.7021511216405875,60.95600628995198,-0.078125
0.0859375,0.0859375,1145605520.71,8950043.130546875,-0.00020841195318871495,0.1915026062546204,0.5764459171781432,93.84717368686226,-0.078125
-0.109375,-0.109375,1112000425.5100002,8687503.324296877,-0.00041907613195406025,0.20408655050515756,0.6796297786237252,91.6499822960193,-0.078125
0.0234375,0.0234375,1199261150.7199998,9369227.739999998,-0.0007247127948005382,0.20968750464786168,0.6740100696755997,85.06790881481515,-0.0703125
0.0234375,0.0234375,1250673218.4,9770884.51875,-0.0009960454149948118,0.19630119712681784,0.678535628158881,83.38035086954532,-0.0625
0.0703125,0.0703125,1127887914.8799999,8811624.334999999,-0.0023237250769945015,0.19993712459815294,0.6603607280683069,42.86274178367437,-0.0703125
0.0703125,0.0703125,1153289982.56,9010077.98875,-4.224622335462315e-05,0.20863517792464287,0.6887038164364331,103.72242239656254,-0.0703125
0.0625,0.0625,980928464.4700001,7663503.628671876,-0.0007748819677868223,0.2168807295376462,0.7247748421611491,78.75767477058824,-0.0703125
0.09375,0.09375,960079567.0300002,7500621.617421877,-9.732679783153391e-05,0.21284308674415223,0.6705715217534914,97.0935626551052,-0.0859375
0.0703125,0.0703125,924200508.2300001,7220316.470546876,-0.0011987753460111679,0.22182587666489942,0.6606309230570923,66.29209461522312,-0.0859375
0.0703125,0.0703125,1003202950.3900001,7837523.049921876,-0.00021285625761964294,0.2203459265482944,0.7348923743774064,96.53522409802392,-0.078125
0.0703125,0.0703125,1109111251.16,8664931.6496875,-0.002064678509263889,0.21040695596102219,0.6750257186911954,48.870297338540354,-0.0703125
0.0546875,0.0546875,1008339622.3899999,7877653.299921874,-0.00360215895527406,0.2047761239882545,0.6609830441324692,8.438629972734963,-0.0703125
0.0546875,0.0546875,885880849.75,6920944.138671875,-0.0018381992672171121,0.21589749306747086,0.728665006125677,52.33042694441609,-0.078125
-0.109375,-0.109375,758216441.5899998,5923565.949921873,-0.0007080183700746286,0.22365305335054927,0.7194082527849766,74.16428637256048,-0.1015625
0.109375,0.109375,634207977.35,4954749.823046875,-0.0006096418691702251,0.23918945417984205,0.7361292637997384,70.23224531539039,-0.109375
0.1328125,0.1328125,510313807.20000005,3986826.6187500004,-0.0001125413189274831,0.2514870830601003,0.7650217751250133,73.91715829883137,-0.1328125
-0.1953125,-0.1953125,347801224.07,2717197.063046875,-0.0022083591106451766,0.2803430936457138,0.8306651378056474,29.704505751747035,-0.171875
0.453125,0.453125,125484523.19,980347.837421875,-0.004974871028334546,0.33814678726519387,0.7656944535773823,-9.900016527771632,-0.2421875
0.0078125,0.0078125,0.0,0.0,1.0,0.0,0.9999999999998002,0.0,0.0078125
