dominant_freq,peak_freq,total_power,avg_power,spectral_centroid,spectral_bandwidth,spectral_flatness,spectral_slope,spectral_roll_off
0.0078125,0.0078125,0.0,0.0,1.0,0.0,0.9999999999998002,0.0,0.0078125
0.2890625,0.2890625,114697193.51,896071.824296875,-0.008144837259620256,0.3335087910052498,0.729623759473215,-38.175347723733395,-0.2578125
0.1171875,0.1171875,359302585.59,2807051.449921875,-0.004235589704929747,0.2794172654779074,0.7789789274437301,-4.9565582324381445,-0.1640625
0.140625,0.140625,570253603.4799999,4455106.277187499,-0.0012948071628489113,0.24781331804759263,0.7638890286555667,53.416390292751956,-0.125
0.140625,0.140625,730486081.5600001,5706922.5121875005,-0.002262758427293308,0.23192975608777708,0.7178160085404052,36.46853864079926,-0.1171875
0.0546875,0.0546875,879786469.43,6873331.792421875,-0.0022707159250647223,0.22208577677653793,0.6928260291840972,41.41399431851868,-0.1015625
-0.0546875,-0.0546875,942013896.28,7359483.5646875,-0.0015406364025935307,0.21517556260667234,0.7272640508246646,60.534802447012204,-0.0859375
0.0546875,0.0546875,1005324937.56,7854101.0746875,-0.000293968254739014,0.22017573522499456,0.6966520402237734,89.58107071261787,-0.0859375
0.0546875,0.0546875,1065327219.7499999,8322868.904296874,-0.0009223045822238651,0.21020788888417954,0.6964289244706894,74.4229237047471,-0.078125
-0.0546875,-0.0546875,1175920504.6,9186878.9421875,-4.241085117773318e-05,0.2132972424479452,0.6795652205140131,99.01062221271556,-0.078125
0.0546875,0.0546875,1301405192.63,10167228.067421876,-9.393127561431348e-05,0.19865389214667684,0.6198270169664251,104.14467404340279,-0.0625
0.046875,0.046875,1284999505.2399998,10039058.634687498,-0.0005656597606882798,0.2086846335178465,0.6770461890908357,92.36758252680694,-0.0703125
0.0703125,0.0703125,1181425022.15,9229882.985546876,-0.0013360826572944228,0.20619008719471466,0.6912293215211824,68.45136595473431,-0.0625
0.0703125,0.0703125,1310304391.68,10236753.06,-0.0004589722428906346,0.20853481235949672,0.6625117435126229,95.55827474549929,-0.0703125
0.0703125,0.0703125,1339428348.7999997,10464283.974999998,-0.0016900672630896145,0.20775108873344145,0.6748214843214161,59.59430489577395,-0.0703125
0.0703125,0.0703125,1444893006.2299995,11288226.611171871,-0.002378915763272475,0.21135493344909742,0.6394421178459994,41.72246683458815,-0.0625
0.0390625,0.0390625,1576508958.3899996,12316476.237421872,-0.0010936103747815524,0.19927938385984015,0.6219646178268607,83.7946078753551,-0.0625
0.0390625,0.0390625,1473752538.7199998,11513691.708749998,-0.004823369458733677,0.20349226419676708,0.6570735759633215,-25.369628650201026,-0.0625
0.0390625,0.0390625,1427052749.1100001,11148849.602421876,-0.0002872381009397876,0.19447176283163864,0.623987863530776,106.20456427207075,-0.0546875
0.03125,0.03125,1665564162.52,13012220.0196875,-0.001962575508343482,0.20352015740649834,0.6787057334602052,59.98897106996421,-0.0546875
0.09375,0.09375,1522846672.2799995,11897239.627187496,-0.001159187596406497,0.20352749674291779,0.6429214861001233,82.22992884558222,-0.0546875
0.03125,0.03125,1395930004.3200002,10905703.158750001,-0.002724091607362639,0.1987757918385348,0.6379327813583875,34.54423069947264,-0.0546875
0.0390625,0.0390625,1576777233.91,12318572.139921876,-0.0007405023854778556,0.19770910757357602,0.6707618784690355,96.18009945679823,-0.0625
0.0390625,0.0390625,1661020300.2299998,12976721.095546873,-0.0007068608326552528,0.19481972327448724,0.648268964687893,95.4771449086812,-0.0546875
0.015625,0.015625,1551557471.84,12121542.74875,-0.0010811236390836925,0.19136450155444495,0.6229223496322353,83.76011202699033,-0.0546875
0.0234375,0.0234375,1386012061.27,10828219.228671875,-0.00196305302784883,0.21307880019625475,0.6875915271955031,57.26827869053135,-0.0546875
0.0234375,0.0234375,1237258413.0300002,9666081.351796877,-0.0019078073627491392,0.20629870370932665,0.6561927802457349,54.33326561730062,-0.046875
0.0234375,0.0234375,1356668240.6,10598970.6296875,-0.0016757781371224878,0.19887346343055726,0.635410745086206,61.016015055885916,-0.046875
0.0234375,0.0234375,1539312102.6799998,12025875.802187499,-0.0016915881294577047,0.20146936470060753,0.6694664487960238,61.82767368354345,-0.0390625
0.0234375,0.0234375,1559292554.2400002,12181973.080000002,-0.0023242239227185967,0.204218550963515,0.6426287820700362,43.80964649980895,-0.0390625
0.0234375,0.0234375,1520754775.64,11880896.6846875,-0.00011893153633724427,0.19297151734661747,0.6155597083619785,100.83023884290927,-0.0390625
0.0234375,0.0234375,1193313216.28,9322759.5021875,-0.0007669953381029529,0.1984071247462779,0.6094548760276777,75.29037610664183,-0.0546875
0.0234375,0.0234375,1070818483.5900003,8365769.403046877,-0.0013074933557951506,0.20379935655311215,0.6453672566303298,63.853627288565605,-0.0546875
0.03125,0.03125,1004436732.0000002,7847161.968750002,-0.0022070173879991067,0.20732510700041348,0.6878390498175582,40.9493939293002,-0.0546875
0.03125,0.03125,929319261.1099999,7260306.727421874,-0.0009877489718519861,0.21165391738904066,0.7089162007858565,68.96318169207244,-0.0625
0.03125,0.03125,1180059864.1599998,9219217.688749999,-0.0013194393499420408,0.20368504905577728,0.6380959935692441,65.00611598666492,-0.0546875
-0.0234375,-0.0234375,1347425474.2,10526761.5171875,-0.0014928852712827953,0.1987746870734454,0.6590871636834196,63.65448370532485,-0.046875
0.0234375,0.0234375,1314186349.2700002,10267080.853671877,-0.001109406809291105,0.20793526665640372,0.6958169909953514,77.14832666877729,-0.0546875
-0.0234375,-0.0234375,1374191786.39,10735873.331171876,-9.004966272211974e-05,0.2001003585114617,0.6756027446431319,108.34305021157428,-0.0546875
0.0234375,0.0234375,1176142393.5600002,9188612.449687501,-0.0014822532739232222,0.20422100531220289,0.6751035016102788,66.22212465180914,-0.0546875
-0.0546875,-0.0546875,974268249.4400002,7611470.698750001,-8.205649208712207e-05,0.2115362809782829,0.652297515270285,96.01981446229483,-0.0625
0.0234375,0.0234375,927695547.7500002,7247621.466796877,-0.001830310052202077,0.2178889243235605,0.7734911619000795,54.93339418739611,-0.078125
0.109375,0.109375,1009309558.68,7885230.9271875,-0.0023783182080682787,0.21784658725071046,0.7005907694517328,40.142162447010136,-0.078125
0.0234375,0.0234375,1017593093.7199998,7949946.044687498,-0.0011723689042510662,0.21934670822166,0.7207985936173832,68.89219058061963,-0.078125
0.0234375,0.0234375,1066728723.6699998,8333818.153671874,-0.0011414200749899025,0.21621135479284223,0.6709394237173542,68.73933129757647,-0.0859375
-0.0859375,-0.0859375,1041737086.63,8138570.989296875,-0.0001430560902546151,0.1986934035599891,0.667827311310544,95.85356034121996,-0.078125
0.109375,0.109375,1066211861.6700001,8329780.169296876,-0.00019700928004430344,0.20401974073268542,0.6578572160131961,93.88703620708195,-0.0859375
0.0234375,0.0234375,1183539192.2300003,9246399.939296877,-0.0011479351654770163,0.20848471371843677,0.6867862718542066,75.31984430648565,-0.078125
0.0234375,0.0234375,1242162335.8400002,9704393.248750001,-0.0011766732740202746,0.1936520253420225,0.6691438646413124,78.14468735592337,-0.0625
0.0703125,0.0703125,1137297144.1599998,8885133.938749999,-0.001871839682248535,0.19763804684691544,0.6163931710354488,55.30894469693541,-0.0703125
-0.0703125,-0.0703125,1127452244.3200002,8808220.658750001,-0.0003656889383920416,0.21113618335474077,0.6939988339505305,95.04134570327606,-0.0703125
0.0625,0.0625,967446642.5600002,7558176.895000001,-0.0006591841472787674,0.21822620419557312,0.7133677530720361,81.725797427956,-0.0703125
0.09375,0.09375,955690380.4400002,7466331.097187501,-0.00026457676825538377,0.2118383114145058,0.6732120859559183,93.17799966774518,-0.078125
0.0703125,0.0703125,954343962.5500002,7455812.2074218765,-0.0009423220286695605,0.22212953264946017,0.7204904363251818,75.21868069254411,-0.0859375
0.0703125,0.0703125,1063766053.7599999,8310672.294999999,-0.0004765850062453532,0.21858891937747119,0.7389277131469956,91.49270709296542,-0.078125
0.0703125,0.0703125,1077285499.9999998,8416292.968749998,-0.001826892992263059,0.2094541613480357,0.6715437319393509,54.61103020081575,-0.0703125
-0.0546875,-0.0546875,990412523.5200001,7737597.840000001,-0.0035789937072151466,0.20671885026710365,0.6819787132659915,9.081291575937747,-0.0703125
0.109375,0.109375,877713558.8800001,6857137.178750001,-0.0014434488354679734,0.21531191082581372,0.7220463062060539,61.88618468811522,-0.0859375
-0.109375,-0.109375,751908288.6000001,5874283.504687501,-0.0006430106094452069,0.22473301067689913,0.7240025562357217,75.45355235205427,-0.1015625
-0.109375,-0.109375,634843721.8800001,4959716.577187501,-0.0006754546454017113,0.23951715525944833,0.7304336156749813,68.8129658361116,-0.109375
0.1328125,0.1328125,510772838.6299999,3990412.801796874,-0.00011455364851811669,0.25135250039879276,0.7668682591597766,73.98827858319196,-0.1328125
0.1953125,0.1953125,348350443.52000004,2721487.8400000003,-0.0021848236778439635,0.2801369926487369,0.8314484320440773,30.143788364027714,-0.171875
0.453125,0.453125,125643758.55,981591.863671875,-0.0049891231197702725,0.3381319027999121,0.7657044324021278,-10.040907351428865,-0.2421875
0.0078125,0.0078125,0.0,0.0,1.0,0.0,0.9999999999998002,0.0,0.0078125
