dominant_freq,peak_freq,total_power,avg_power,spectral_centroid,spectral_bandwidth,spectral_flatness,spectral_slope,spectral_roll_off
0.0078125,0.0078125,0.0,0.0,1.0,0.0,0.9999999999998002,0.0,0.0078125
0.2890625,0.2890625,114284157.44000001,892844.9800000001,-0.00821841004862923,0.3335562434015585,0.7279952769598544,-38.74664325127337,-0.2578125
0.1171875,0.1171875,357840716.64000005,2795630.5987500004,-0.004109763486034796,0.27912637147470026,0.7866515148486246,-2.8746137912600727,-0.1640625
0.140625,0.140625,567297145.43,4432008.948671875,-0.0013721021339874236,0.24766629860118564,0.7549287474153463,51.850739407250536,-0.125
0.140625,0.140625,727834621.0800002,5686207.977187501,-0.0019744847392432407,0.2317614061212407,0.7130478811870524,42.88506064552785,-0.1171875
-0.0546875,-0.0546875,894662168.9599999,6989548.194999999,-0.0022766952813766572,0.22065756633689468,0.717975038438571,41.82364171604947,-0.09375
0.0546875,0.0546875,964921903.32,7538452.3696875,-0.0016832790718727087,0.21503751233784899,0.7107278942971106,56.82696162057622,-0.0859375
0.0546875,0.0546875,1025432950.0400001,8011194.922187501,-0.00024042519840975431,0.2182735376033072,0.6769506740145462,91.39198480481114,-0.078125
0.0546875,0.0546875,1072059284.44,8375463.1596875,-0.0001533066669909812,0.20676145621480801,0.6699700899218002,92.5580494175168,-0.078125
-0.0546875,-0.0546875,1190042267.9099998,9297205.218046874,-0.00025681083544305946,0.21369876186862893,0.6896025662653891,93.84746563595272,-0.078125
0.109375,0.109375,1289340366.72,10072971.615,-0.0008329017578942719,0.19792154162513514,0.6384194770111514,82.56669731717618,-0.0546875
0.046875,0.046875,1320549845.0799997,10316795.664687498,-0.0008628607783721918,0.2083610354824959,0.6901291701270305,84.24175555830344,-0.0625
0.0703125,0.0703125,1228092747.8,9594474.5921875,-0.0008919403076539978,0.20485691203453454,0.6644852851484535,81.204485830994,-0.0625
0.0703125,0.0703125,1346012310.1499999,10515721.173046874,-0.0001875018678242786,0.2085015838028073,0.6813823986005154,104.52296903249392,-0.0703125
0.0703125,0.0703125,1373710622.0800002,10732114.235000001,-0.0014519408302808966,0.20545734330122095,0.6539093952593262,66.20896911368581,-0.0703125
0.0390625,0.0390625,1456579113.51,11379524.324296875,-0.00208921543351853,0.2106066897780425,0.6385448772606546,49.2513634654038,-0.0625
0.0390625,0.0390625,1615015823.99,12617311.124921875,-0.0009662639257478793,0.19696105818115103,0.6331320973676693,89.08336502261697,-0.0625
0.0390625,0.0390625,1476649121.2800002,11536321.260000002,-0.004724738616994536,0.2047641533707991,0.6628182306394073,-22.63273229364444,-0.0625
0.0390625,0.0390625,1476376704.6,11534193.0046875,-0.0007298358878033754,0.19522739657915508,0.6153261706339838,94.71841386809135,-0.0546875
0.03125,0.03125,1694824143.59,13240813.621796874,-0.0020374941357560582,0.2017832711260672,0.6808081354009642,58.48816073791238,-0.0546875
0.09375,0.09375,1583712038.3999999,12372750.299999999,-0.000796963596165698,0.20255505249075215,0.6672461226157105,95.3788181207751,-0.0546875
-0.0390625,-0.0390625,1489285540.1200004,11635043.282187503,-0.0026060390550097425,0.19812783762653377,0.6475805284917208,38.92445096740599,-0.0546875
0.0390625,0.0390625,1628048026.4700003,12719125.206796877,-0.0006877070399899978,0.19769904079293601,0.6731812810935868,98.40817550833764,-0.0546875
0.0390625,0.0390625,1735464555.5900004,13558316.840546878,-0.000786953208815518,0.19287619059181565,0.6153125170197751,93.9915099709341,-0.0546875
0.015625,0.015625,1617909462.87,12639917.678671874,-0.0009151842222013763,0.18862492118414625,0.6090959364445957,88.92401020207686,-0.046875
0.03125,0.03125,1469296967.0399997,11478882.554999998,-0.0019659842971206675,0.21058622688472783,0.651525273490511,58.136634778437966,-0.0546875
0.0234375,0.0234375,1318257250.4,10298884.76875,-0.0020532127342825926,0.20466081213012938,0.6833959718113721,52.1623712987677,-0.046875
-0.0234375,-0.0234375,1394471435.67,10894308.091171876,-0.001411860291671545,0.1942537919065182,0.6358059716274584,70.31858121529908,-0.046875
0.0234375,0.0234375,1490542485.75,11644863.169921875,-0.0016143089464854426,0.20084342426561444,0.6517641033052345,66.99696297222388,-0.046875
0.0234375,0.0234375,1535242364.63,11994080.973671876,-0.0028442492917050487,0.20790482579273112,0.6619237606163165,30.684433225260968,-0.046875
0.0234375,0.0234375,1676981887.4299998,13101420.995546874,-0.0019332481906792996,0.19193171796205832,0.6221979501165638,55.598917322041565,-0.03125
0.03125,0.03125,1541182803.16,12040490.6496875,-0.00012623908344506536,0.19349346427382907,0.6127881573033158,101.03815188490205,-0.03125
0.03125,0.03125,1298713514.0800002,10146199.328750001,-0.0007390484435365827,0.20055320402674093,0.630014450293329,78.01493269177284,-0.0390625
0.0234375,0.0234375,1171672956.8,9153694.975,-0.0028678084493590265,0.20195018794997038,0.651648355592096,26.555171678158185,-0.046875
0.03125,0.03125,916116225.12,7157158.00875,-0.00041705614324582445,0.2134327908589088,0.6723703940734548,83.64030025967732,-0.0625
0.03125,0.03125,904112787.0400001,7063381.148750001,-0.000676133384621252,0.21712230304691504,0.6930701379113846,77.50164690162319,-0.0703125
0.0234375,0.0234375,985371160.28,7698212.1896875,-0.001958982704293225,0.2119430848269722,0.7132065869855014,48.980819484129206,-0.0625
-0.0234375,-0.0234375,1302380348.87,10174846.475546874,-0.0008913334715966788,0.20183181194633965,0.6957377368099023,84.01506450951253,-0.0546875
0.0234375,0.0234375,1447763526.24,11310652.54875,-0.0012710421319531294,0.19606219724948978,0.6709820971166219,75.96573366898237,-0.046875
0.0234375,0.0234375,1161384390.68,9073315.5521875,-0.0014254393634075579,0.2074953443043824,0.6891695660488462,67.51485356750904,-0.0546875
0.0546875,0.0546875,971462607.3600001,7589551.620000001,-0.00038655060437937244,0.2130041970463725,0.7100427549894471,89.81743588528117,-0.0625
0.015625,0.015625,913992173.4400002,7140563.855000001,-0.0019443751853163973,0.21770264091374938,0.7623729462712163,51.442724101622915,-0.078125
0.015625,0.015625,995638099.16,7778422.6496875,-0.0020579083244331264,0.21890308499461786,0.7062530915465428,48.28378185611376,-0.078125
0.0234375,0.0234375,1013354538.88,7916832.335,-0.0008235293890566252,0.22101747684660558,0.7164504354730418,76.882010053978,-0.078125
