dominant_freq,peak_freq,total_power,avg_power,spectral_centroid,spectral_bandwidth,spectral_flatness,spectral_slope,spectral_roll_off
0.0078125,0.0078125,0.0,0.0,1.0,0.0,0.9999999999998002,0.0,0.0078125
0.2890625,0.2890625,114860241.55999999,897345.6371874999,-0.008137325994951023,0.33353825512383056,0.7295123938826689,-38.13995771202139,-0.2578125
-0.1171875,-0.1171875,359702528.55,2810176.004296875,-0.004198932494872848,0.27934347976927854,0.7779193069145524,-4.346226185406162,-0.1640625
0.140625,0.140625,571824374.36,4467377.9246875,-0.0012516766981073403,0.2477496355935267,0.7626009928990212,54.328620977680394,-0.125
0.140625,0.140625,730060420.7100003,5703597.036796877,-0.0023034990375866127,0.23226326299043493,0.7177295964980466,35.56017288674874,-0.1171875
0.0546875,0.0546875,874190127.9099998,6829610.374296874,-0.002208458700299304,0.22247394279946447,0.6946878477832209,42.968961026677924,-0.1015625
-0.0546875,-0.0546875,932701879.2700002,7286733.431796877,-0.0016066551517198906,0.21619089826805724,0.7292328932000433,58.58999997488818,-0.0859375
0.0546875,0.0546875,997328524.8000001,7791629.100000001,-0.00017565502636131562,0.22171035127906819,0.7078053724549658,92.7521276028863,-0.0859375
0.0546875,0.0546875,1086649003.52,8489445.34,-0.0010450054846127424,0.21262983939968172,0.672487582410526,71.6901308693218,-0.078125
0.0546875,0.0546875,1183844396.1200004,9248784.344687503,-0.0006982938179109911,0.2134162068859033,0.6723862126197725,82.14190630360302,-0.078125
0.0546875,0.0546875,1295510150.8700004,10121173.053671878,-0.0001335426742200721,0.198165000378097,0.634228215500693,102.67249906201036,-0.0625
0.046875,0.046875,1248399414.8799999,9753120.428749999,-0.0005965075933354499,0.20996840044922416,0.6867465813777653,90.77974114377284,-0.0703125
0.046875,0.046875,1168621957.3500001,9129859.041796876,-0.001816506605407752,0.20596649889779006,0.674388379181119,55.25382227113284,-0.0625
0.0703125,0.0703125,1304230970.31,10189304.455546875,-0.0002134084629116408,0.20831079290589732,0.669203608926751,102.16030209803135,-0.0703125
0.0703125,0.0703125,1317363274.8400002,10291900.584687501,-0.0019599347735545034,0.20684635917476807,0.6585810751778978,51.827478249964585,-0.0703125
0.0703125,0.0703125,1376235896.0699997,10751842.938046873,-0.002934671596643315,0.21243688872084404,0.642632633728995,26.881109150654307,-0.0625
-0.0390625,-0.0390625,1529849902.23,11951952.361171875,-0.001678125001576869,0.20271164303575517,0.6578777727746206,66.16163887022613,-0.0625
0.0390625,0.0390625,1462938264.3899999,11429205.190546874,-0.004495986237012505,0.2046250286929199,0.657154731309285,-15.99331065726312,-0.0625
0.03125,0.03125,1472528440.2800002,11504128.439687502,-0.0005591573909583372,0.19593396825124812,0.6398599344284108,100.07862098160565,-0.0625
0.03125,0.03125,1713703985.43,13388312.386171876,-0.002068705232972643,0.203744587108456,0.6856551619701549,57.150314805791645,-0.0625
0.03125,0.03125,1483743754.2399995,11591748.079999996,-0.0015315339743105984,0.20499999976894986,0.6482288715006842,70.59443294114104,-0.0625
0.03125,0.03125,1395976604.3099995,10906067.22117187,-0.002744065491526661,0.1989671393721263,0.6272764602340307,34.251816690144125,-0.0625
0.0390625,0.0390625,1515820751.2,11842349.61875,-0.0003444112049914836,0.19836236078084152,0.6602769321839771,107.284314070238,-0.0625
0.09375,0.09375,1630109008.5999997,12735226.629687497,-0.0004058568324296883,0.19471188419523966,0.6384396801733466,103.84133126952128,-0.0625
-0.0390625,-0.0390625,1483487505.1900003,11589746.134296877,-0.00138350767918335,0.19239425933165263,0.6277176702046581,73.36135960680565,-0.0625
0.0234375,0.0234375,1352181068.0699997,10563914.594296873,-0.0018818183550841933,0.21371422175808305,0.6712413404831207,58.24656910411748,-0.0625
0.0234375,0.0234375,1275713424.92,9966511.1321875,-0.0013353271750032136,0.20498125647904147,0.6906763291583706,71.03995235902184,-0.0546875
0.0234375,0.0234375,1407460203.43,10995782.839296876,-0.0017485585692466148,0.19527316548177567,0.6135911341243485,58.67703345442126,-0.046875
-0.0234375,-0.0234375,1511256858.55,11806694.207421875,-0.0017875563639421007,0.20405854097270165,0.6691825185236799,58.32446606800638,-0.0390625
0.0234375,0.0234375,1501685829.0300002,11731920.539296877,-0.0018479296000534905,0.20520039250877314,0.6702834449093942,56.14856566028534,-0.0390625
0.0234375,0.0234375,1328977774.2300003,10382638.861171877,-0.0014186312718938786,0.19807430553978625,0.6491845709999005,64.35281836354478,-0.0390625
0.0234375,0.0234375,1006529594.5200003,7863512.457187503,-0.0006976131297207259,0.20142325072495343,0.6643736829701241,76.71027543621287,-0.0546875
-0.0234375,-0.0234375,914373473.5600002,7143542.762187501,-0.000581194588099174,0.21030042017042536,0.6740422719822426,78.00790579043488,-0.0546875
